text	label
📢#Atención: se presentan disturbios en la Av. Gaitán Cortés con Av. Villavicencio por parte de estudiantes de la @udistrital, sede tecnológica. Cerca de 200 personas bloqueando la vía de norte a sur. https://t.co/tPBCHCch7F	0
💥  Incidente vial entre bus 🚌 y un m‍otociclista 🏍  en la calle 80 con carrera 112, sentido occidente - oriente. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
05:26 CRA 107 X CL 78 S-N: Se presenta incidente vial entre particular y ciclista . Se asigna unidad de tránsito.	1
💥  Incidente vial presenta caída de motociclista 🏍 en la Av. Boyacá con Autosur, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	1
@elgoye2101 @ElTocinoDelDia @Trafico_ZMG @MovilidadJal Así en Santa Tere calle Angulo https://t.co/y8t4p9egsq	0
Jajjajjjaja por Dios... Tendría que ser la primera actriz de @juancampanella en su próxima película...	0
Creo que es es hora de ir pensando en usar otro tipo de material que no se puedan robar fácilmente. Porqué no lo han hecho desde que se iniciaron los robos de las láminas metálicas y los accidentes? Mmm!	0
Hay paso a un carril en ambos sentidos en la vía Villeta- Los Alpes por un accidente de tránsito en el km 68 #VocesySonidos → https://t.co/WGzjCQI0cg	1
Incidente vial caída de motociclista 🏍️ en la carrera 7 con calle 177, sentido sur - norte. Unidad de 👮@TransitoBta y 🚑 asignadas	1
“La educación es de todos”, con este lema 50 estudiantes colombianos comienzan a hacer realidad sus sueños participando en las pruebas #SupérateConElSaber 2.0, demostrando su disciplina, compromiso y esfuerzo por su futuro pedagógico. ¡El país se siente orgulloso! 🇨🇴 https://t.co/yl3LJR89e4	0
Incidente vial entre dos camiones 🚛‍ en la Av. Américas con carrera 65, sentido occidente - oriente.Unidad de 👮 TransitoBta asignada.	1
💥  Incidente vial entre 2 vehículos particulares  🚗🚘 en la calle 65A con Av. Caracas, sentido ori- occ.Unidad de 👮 @TransitoBta asignada	1
@WRadioColombia Y dónde quedó la propuesta del Gobierno de que los presupuestos serían participativos? Ahora no van a ser los ciudadanos los que decidan cuáles son las prioridades de su región, sino los Congresistas ?	0
Reportan choque de volqueta y taxi creando gran trancón en la avenida Ciudad de Cali de Sur a Norte antes de llegar a la calle 63 se necesita tránsito	1
CORREDORES CONGESTIONADOSla autopista Sur desde el puente vehicular Terreros hasta la calle 65 Sur en sentido Soacha - Bogotála calle 80 entre la avenida Ciudad de Cali a la carrera 96 al occidente	0
Incidente vial, caída de motociclista 🏍‍ en la carrera 80  con calle 38 C SUR, sentido norte-sur.Unidad de 👮 @TransitoBta asignada.	1
@SectorMovilidad el 80 % de los vehículos particulares spark trabajan ilegalmente con uberx o cabifay .y los controles solo en el aeropuerto .vamos mal señores de transito muy mal. Les vieron las pelotas las raticas  de uber	0
@BogotaseMueve accidente volqueta y taxi en la estación el tiempo, sentido oriente occidente. Trancon hacia el aeropuerto. @Bogota @BogotaTransito @SectorMovilidad https://t.co/dCnmeZfYW8	1
Incidente vial entre bus 🚍 y un 🚶🏽 en la Av. Primera de Mayo con carrera  52, sentido occidente  - oriente. Unidad de 👮TransitoBta y 🚑 asignadas.	1
Accidente en Av. Ciudad de Cali &gt; Sur #traficobogota. Tráfico 35m más lento de lo habitual. https://t.co/moHLMdsqt5	1
Incidente vial entre particular 🚘 y motocicleta 🏍‍ en la Av. Cali  con calle 15, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	1
⚠ Se presenta bus varado en la carrera 7 con calle 93, sentido sur - norte.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
Incidente vial entre 2 particulares  🚘‍ en la carrera  162 con calle 8,  sentido occidente - oriente.Unidad de 👮 TransitoBta asignada.	1
El Cuerpo de #BomberosBarrancabermeja (Santander) atendió accidente vía El Llanito donde una motocicleta resultó incinerada. Se atendió con 5 bomberos y 1 maquina extintora. https://t.co/lH5fqNXSIq	1
choque reportado en la avenida ciudad de villavicencio x  calle 60 Sur sentido Sur Norte	1
Amigo ciclista 🚲, podrás tener 2728 luces y casco pero si no respetas las señales de tránsito eres lo que dirían, un #ugauga 🤷🏻‍♂️	0
Incidente vial, caída de motociclista 🏍en la Autopista norte con calle 183, sentido norte-sur.Unidad de 👮 @TransitoBta y 🚑 asignadas.	1
Choque simple entre vehículo particular y motociclista , en la Av. Suba con Carrera 114 a, sentido oc-or.	1
"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""¡Escucha  este audio de la programación #CESVerde en  iVoox! Tema """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Colombia y sus aves, entre la diversidad y el tráfico indiscriminado apoyan @giraldoar_ma  @PlanetaCaracol  @jhinfinito  https://t.co/jdFFk4sDma"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""	0
💥  Incidente vial entre  particular 🚘 y tractocamión 🚛 en la calle 17 con carrera 96, sentido xoriente-occidente.Unidad de 👮 @TransitoBta asignada.	1
#Atencion choque en la carrera 13 con calle 45. @sitpbogota. Zona #Bogota  paralizada #urgente @PoliciaBogota @NoticiasCaracol @Citytv https://t.co/w8jw7PeomC	1
Incidente vial entre particular  🚘 y taxi 🚖‍ en la carrera  36 con calle 26 Sur, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	1
📢#Atención: Marcha sobre la NQS avanza al norte. Sin paso para tráfico mixto ni @Transmilenio entre Calle 53 y Calle 80 sentido sur norte.Bloqueos a @Transmilenio en NQS generan retrasos en demás troncales como Autonorte, Autosur, Av Suba, Calle 80, Calle 26.	0
💥  Incidente vial caída de   moto 🏍️ en la Calle 26 con carrera 19, sentido occ- ori.Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Incidente vial caída de motociclista ‍🏍  en la Autonorte con calle 183, sentido sur  - norte. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
calle 19 gran trancón hacia el oriente desde la carrera 34 hasta la carrera 16 en los semáforos de  carrera 13 Caracas está completamente congestionada	0
@bautistahoyos @6AMCaracol @Citytv @ErikaFontalvo @ErikaFontalvoG @PoliciaBogota @BogotaseMueve Se presentó el volcamiento de un camión a la altura de la calle 242. A la hora el mismo ya fue retirado y unidades de @TransitoBta realizan gestión del tránsito para recuperar la movilidad de este corredor.https://t.co/No6m6RzBtZ	1
@YolandaRuizRCN ESE ES OTRO PAYASO Y TÍTERE DE LOS DUEÑOS DEL CIRCO DE BANDIDOS Y CORRUPTOS QUE HAN DESANGRADO LAS ARCAS DEL ESTADO Y PISOTEADO LA DIGNIDAD DE LOS COLOMBIANOS DE BIEN. https://t.co/LRvHp3UJ6b	0
EN VIDEO: Noticiero informó sobre una escena del Capitán América pensando que era un accidente real: https://t.co/wRApQhg3tE	0
otro tramo para Primero de Mayo congestionada desde la 68 y pasa la avenida carrera 68 hasta la carrera 52	0
@JERobledo Y por qué no hacemos un debate sobre su gestión en el congreso durante casi 20 años, sin presentar un solo proyecto útil para los Colombianos. Solo ir a vegetar y calentar silla. No le da pena?	0
@FredyASanchez @andresitour @JuanManSantos Señor @AlvaroUribeVel apártese de Colombia y dejenos en paz. Listo!	0
CORREDORES CONGESTIONADOS- Por la vía Cota Suba desde la vía Guaymaral a la calle 170 al oriente- Por la carrera 7 entre la calle 112 a la calle 70 al sur	0
@andresportillo_ @AdamSmithFree @ClaudiaLopez @petrogustavo Hoy la marcha estuvo como tranquila porque Petro y Bolivar no salieron a infiltrar las marchas porque estaban bien ocupados 🤣🤣🤣🤣🤣	0
💥  Incidente vial entre taxi 🚖 y bus 🚍 en la carrera  80 con calle 59 sur, sentido norte-sur.Unidad de 👮 @TransitoBta asignada.	1
Rt Se presenta cierre del carril a la altura del k38 sentido bogota Villavicencio, Hubo un accidente con 1 motociclista y su acompañante involucrados, Se va a habilitar bypass entre el 34 y el 41	1
@EnriquePenalosa se daño el semaforo del homecenter de la 68 al sur. Llego un policía de tránsito y se fue @PoliciaBogota https://t.co/n7xYchHfkI	0
Ser pobre e irle al América 🤙🙊	0
⚠ Se presenta vehículo particular 🚗 varado, en la Calle 80 con carrera 119, sentido or-oc.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
Incidente vial entre particular 🚘 y motociclista 🏍‍ en la Autonorte  con calle 134, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	1
@SectorMovilidad dicho y hecho. se lesestá avisando de semáforos dañados en la cali con 75 desde hace una semana...hoy también pero hoy si hubo accidente.. a ver quien responde	1
Incidente vial entre dos particulares 🚘 en la NQS con calle 7, sentido sur - norte. Unidad de 👮 TransitoBta asignada.	1
en el barrio las cruces un vehiculo se estrelló contra un bolardo, es en la carrera 10 con calle 1, el conductor esta herido.	1
S‍e presenta caída de motociclista 🏍  en la carrera 30 con calle 2, sentido norte - sur. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
RT @HENRYFOREROJ: Grave accidente de tránsito en la vía a La Loma !!!! Via bloqueada! @numeral767 @MinTransporteCo @policiatransito @Alcald…	1
📢#AEstaHora estudiantes de la @comunidadUPN avanzan por la carrera 13 con calle 61 hacia el sur. El rastrillo de la movilización se encuentra en la carrera 11 con calle 64.	0
Sin conocerse los resultados de la investigación del accidente en Monserrate, que dejó 25 personas lesionadas, @PoliciaBogota cerró el acceso al funicular y al teleférico. Vía @Citytv https://t.co/IzNkOVMjWJ. https://t.co/AktP2LZ1Wv	0
Incidente vial entre particular  🚘 y  un bus  🚌‍ en la carrera 9 con calle 115, Unidad de 👮 @TransitoBta asignada.	1
@JuanitaCamapa @MafeCarrascal El inicio del proyecto fue gracias a una marcha y huelga de trabajadoras en una fábrica en Bello. Gracias a eso, en muchas empresas empezaron a hacer lo mismo.	0
Particular 🚘choca contra Objeto fijo (Poste) en la carrera 91 con calle 127C , sentido sur - norte. Se asigna unidad de👮🏻 @TransitoBta. 🚑 y 🚒 @BomberosBogota.	1
⚠ Se presenta volcamiento de vehículo en la Av Américas con la Av. Cali, sentido oriente - occidente. Se gestiona unidad de 👮 @TransitoBta y asistencia.	1
Incidente vial entre dos particulares  🚘 en la calle 80 con carrera  53, sentido occidente - oriente . Unidad de 👮@TransitoBta 🚑 asignada.	1
#AEstaHora nos informan de accidente cerca al peaje de la loma/Cesar vehículos comprometidos bus/camión/tractor autoridades en el lugar. https://t.co/G7qoS55T2g	1
🚧: Se presenta caída de árbol 🌳 en la calle 134 con carrera 9 Unidades de 🚒 @BomberosBogota y tránsito @TransitoBta 👮 en el punto.	0
@manuelmedrano ya estoy en Bogotá!!! Ahora quien me invita esta noche??!! 😔 https://t.co/5XVzc6YIPW	0
⚠ Se presenta bus 🚌 varado en la calle 24 con carrera 70, sentido occidente -oriente.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
la avenida carrera 68 está presentando congestión hacia el norte desde la Avenida de Las Américas hasta la calle 22	0
Organismos de emergencia, rescataron en la tarde del martes, los cuerpos de los 5 operarios fallecidos en el incidente de la construcción del puente La Pala #CityNoticias https://t.co/imJFFKe6GZ	0
Un día como hoy hace 25 años nací.Un día como hoy hace un año estaba sumida en la depresión que empezó porque mi novio me había terminado.Hoy estoy feliz, tranquila y amada, todo mejora 😁	0
📢#Atención: se registra volcamiento de un taxi en la Av. NQS con calle 13, sentido norte - sur.Unidades de @TransitoBta y @BomberosBogota en el punto atendiendo en el evento.Conduce con precaución, #BájaleALaVelocidad. https://t.co/JQqjYc5wc7	1
“Los proyectos que están en marcha cambian nuestra forma de vivir, hacen que Bogotá sea una ciudad más igualitaria”. @EnriquePenalosa #LaNuevaBogotá https://t.co/51WYV8nny8	0
📢#Atención: a esta hora habilitada en su totalidad corredor de la Av. Boyacá. Marchas continúan por la calle 80 hacia el occidente. En el sur, segunda marcha se moviliza por la Av. Primero de Mayo con Av. Villavicencio. https://t.co/EqIGGZgEtw	0
@MarcoGarza80 Qué me deje darle un lenguetazo, el colmo que se resista..!	0
Incidente vial entre particular 🚘 y camión 🚚‍ en la Av. primero de Mayo con carrera 28, sentido, oriente - occidente.Unidad de 👮 TransitoBta asignada.	1
Fatal accidente de tránsito deja una niña muerta en Pitalito https://t.co/JDgPKowHNv https://t.co/VgbpkD0foN	1
Calle 17 tiene un choque reportado en la carrera 69 por lo tanto tenemos trancón hacia el occidente desde la carrera 65 hasta la carrera 69	1
RT @Bocarejo_JP: El 31 de Octubre murió atropellado un peatón por un operador de Transmilenio al cruzar la autopista norte. Este comportami…	1
🌧⛈ de acuerdo al sistema de alerta de Bogotá @IDIGER, se reportan lluvias en las siguientes localidades de la ciudad: Puente ArandaAntonio NariñoLos MártiresKennedy Transite con precauciónhttps://t.co/DL3G4z6ehI https://t.co/i69DMrFtWE	0
Accidente en Av. Suba #traficobogota. Tráfico 30m más lento de lo habitual. https://t.co/moHLMdsqt5 https://t.co/uArmNXjNgY	1
💥 motocicleta 🏍 choca contra separador en la Av. Boyaca con Av Américas, sentido norte - sur. Se asigna unidad de👮🏻 @TransitoBta. 🚑 y 🚒 @BomberosBogota.	1
⚠ Se presenta volcamiento de vehículo en la carrera  30 con la calle 8, sentido norte - sur. Se gestiona unidad de 👮 @TransitoBta y asistencia	1
Send me ganas de vivir.	0
Cuando sientan que su vida es una mierda sólo recuerden que yo canjie un código de Spotify de tres meses por accidente en la cuenta de mi mamá y no en la mía 🤦🏻‍♀️	0
Se presenta caída de motocilcista 🏍  en la Av. Circunvalar calle 42, sentido norte - sur. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
particular 🚘 choca contra  casa 🏠 en la carrera 103 con calle 63, sentido norte - sur. Se asigna unidad de👮🏻 @TransitoBta. 🚑 y 🚒 @BomberosBogota.	1
#asesinosenelcartel pero haci seria el accidente del pobre mira hojala vuelva pronto  y recuperado  hace falta  @CarlosMiraCM  @dani3palaciosdj  @DiegoABernal  @elcarteldelmega  @CarteLdeLaMega	0
Incidente vial entre particulares  🚘‍ en la calle 161 con carrera 8, Unidad de 👮 TransitoBta asignada.	1
Trágico accidente vial en Boyacá: Bus se precipitó un abismo dejando 6 muertos y 10 heridos https://t.co/hvkTldmwQG	1
📢#Atención: se presentan cierres intermitentes en la calle 26 con carrera 36 para mitigar la congestión en este corredor. https://t.co/fgPYsPydTE	0
@BluRadioCo accidente estación. Policarpa compromete bus de TransMilenio se reportan heridos de consideración https://t.co/ApCCOuq5CF	1
El tráfico esta una mierda	0
#País90 El tribunal deberá ahora determinar si abre o no un incidente de incumplimiento por parte del exguerrillero. https://t.co/T47p81iAeJ	0
⚠ Se presenta volcamiento de vehículo particular 🚘 en la Av Circunvalar vía Bogotá - Choachi Unidad de 👮 @TransitoBta y 🚑 en el punto.	1
"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""RT @rzneas: SI """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""El Tales"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" se  reunió con Pizano, cobra validez la hipótesis de que la Muerte con cianuro NO fue un accidente casero.#Pari…"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""	0
🌧⛈ de acuerdo al sistema de alerta de Bogotá @IDIGER, se reportan lluvias en las siguientes localidades de la ciudad:BosaKennedy Transite con precaución.(https://t.co/DL3G4z6ehI) https://t.co/RLJgvUS4Rv	0
Incidente vial entre  particular 🚘 y taxi 🚖‍ en la carrera 21 con calle 166, sentido norte-sur.Unidad de 👮 @TransitoBta asignada.	1
Accidente en Autopista Sur &gt; Oriente #traficobogota. Tráfico moviéndose 1h 6m más lento de lo normal. https://t.co/EbqXqnVOaO https://t.co/fseGVwtHwB	1
La terapia de choque a @IvanMarinSoyYo fue la mejor parte del programa Jajajaja @cejaspobladas @tavobernate #LaCulpaEsDeLlorente	0
⚠ Se presenta volcamiento de vehículo en la carrera  68 con la Av Esperanza, sentido sur-norte. Se gestiona unidad de 👮 @TransitoBta y asistencia.	1
Alistandome para ir a trabajar. Con la verga dura en las mañanas como siempre... https://t.co/wqXmg6Oh0f	0
⚠ Se presenta bus varado en la carrera  30 con  calle 13, sentido norte - sur.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
Incidente vial se presenta caída de motociclista  🏍 en la carrera  30 con calle 53 Bis, sentido sur - norte.Unidad de 👮 TransitoBta  🚑 en el punto.	1
Una mula se estrello con un carro recolector de basura Cerca a Doña Juana frente al barrio acapulco norte sur	1
RT @CABLENOTICIAS: Al menos 14 personas heridas en accidente de tránsito en vía Bogotá-Tunja (FOTOSYVIDEO) https://t.co/7buTwr1xKP https://…	1
@ColombiaOscura ¿No se supone que esos vehículos sólo se ponen en marcha con las puertas cerradas?	0
@mariasinave Jajajajaaja Tienes razón! Sin embargo si a mí en 2 semanas no me dan un buenos días o un hola cómo vas entiendo que no tiene interés	0
Incidente vial implicado un motociclista  🏍  en la calle 13 con carrera  96, sentido oriente - occidente. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Incidente vial entre taxi 🚖 y un motociclista 🏍‍ en la calle 13 con carrera 68, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	1
@C8Benavides Quintero lo convocaron lesionado	0
Puestos los ojos en ti es la forma en que quiero vivir. Confiaré... y mi esperanza en ti pondré, te veré como mi amanecer y en mi harás tu voluntad. En las sombra de tus alas siempre quiero estar. https://t.co/YjuEb0j2u6	0
"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""RT @marcamotor: Sophia Floersch, fractura de columna aunque su padre asegura """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""que mueve todas la extremidades"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" tras el accidente de Macao F…"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""	0
RT @JeissonfVera: Un aparatoso accidente protagonizó un conductor de 51 años en el barrio Villa Luz. El sujeto conducía con grado 2 de embr…	1
Accidente en Autopista Sur &gt; Occidente #traficobogota. Tráfico 38m más lento de lo habitual. https://t.co/moHLMdsqt5 https://t.co/YWoqLnDX81	1
RT @C4b4ll3r0scur0: Buen dia. Como por variar en la calle 159 con 16 accidente. Estaran esperando un muerto para tomar medidas ? Cada 5 o 8 dias hay accidentes.      https://t.co/GNDrIOgiEa	1
calle 191 con carrera séptima lesionado en accidente de tránsito	1
#TMahora (09:04 a.m.) Si te movilizas por la troncal Calle 80 te informamos que se presenta un accidente a la altura de la estación Av. 68, sentido oriente - occidente, y dejamos de atender la estación. #EstamosTrabajando para atender rápidamente la contingencia https://t.co/gXe23jO6L9	1
Una ambulancia, al parecer sin frenos, estrelló cinco vehículos y atropelló a un motociclista El Poblado, Medellín. Vía @NoticiasRCN https://t.co/SXZmaLAdxJ	1
@sergiodavid0981 @bSpeaks_ @erick_cohan Si bien es cierto lo que dices acerca de la analogía, que su punto es acerca de la responsabilidad, no puedes comparar un accidente con un embarazo.	0
📢#Atención: Estudiantes marchan por la Carrera 7 hacia el sur, desde la Calle 45 posiblemente hasta el Parque Nacional en la Calle 39. Se sugiere a los conductores desviarse a la Carrera 13 en la Calle 47 para continuar al sur. https://t.co/sKnZX3N2En	0
Choque simple en la Avenida de Las Américas sobre el puente de la Avenida boyacá Oriente occidente trancón se necesita tránsito	1
⚠ Se presenta particular  varado en la calle 26 con  carrera 57, sentido oriente - occidente.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
Y así con la prohibición al marihuanero	0
Incidente vial implicado un motociclista ‍🏍  en la Av. Circunvalar con calle 45, sentido sur - norte. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Juana, 9 años: Papi, la lluvia es toda antipolítica. Ha llovido en todas las marchas, como si quisiera disolverlas.	0
RT @davidCalonge3: El 13 de octubre de 1972, el equipo de rugby uruguayo Old Christians sufrió un terrible accidente de avión en un risco d…	0
