text	label
carrera 7a congestionadas de la calle 85 hasta la calle 79 N-S	0
📢#Atención: colaboradores de la empresa @RappiColombia realizan plan tortuga por la carrera 7 con calle 72, sentido norte - sur. Cerca de 50 personas entre motociclistas y ciclistas. https://t.co/U5qQQCg3Zm	0
Incidente vial entre camión 🚛 y motociclista 🏍‍ en la carrera  13 con calle 31A sur.Unidad de 👮 @TransitoBta asignada.	1
No se pero si fueras al lugar a donde debes ir, encontrarias lo que buscas #MasPandoraQueNunca	0
Incidente vial entre particular  🚘 y un motociclista  🏍 ‍ en la carrera 7 con calle 39, sentido sur - norte.Unidad de 👮 TransitoBta asignada.	1
Yo también fui uno de los “afectados” por las manifestaciones de ayer.Pero así tenga que llegar a mi casa 2, 3 horas más tarde siempre voy a estar a favor¡Colapsen el tráfico, háganse escuchar! Que su lucha se vuelva algo con lo que los colombianos no podamos ser indiferentes.	0
¿QUÉ ESTAMOS RESPIRANDO?Contaminación del aire: un asesino anda sueltoArtículos y contenidos relacionados para el especial multimedia.Ni siquiera el sida, la tuberculosis y la malaria juntas causan tantas muertes como el aire sucio. https://t.co/wgdHCcFdt6	0
⚠ Se presenta particular varado en la calle  63 con  carrera 96, sentido occidente - oriente.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
@RaandiKobain @laumar2089 Bajo esa lógica usted no existe.Con esa amargura denota que no fue una decisión que lo concibieran	0
Rt Avenida Primero de Mayo frente al sena de la carrera 30 en sentido oriente-occidente accidente de tránsito con tres lesionados	1
@TransMilenio no están pasando buses para 80 por la 76 😡	0
Lesionados en accidentes de tránsito en la transversal 76 con calle 81 ya hay varias ambulancias atendiendo	1
"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Madrugando a escuchar las geniales ocurrencias de @minacaracol.En el lugar de la noticia.Cierran casas de """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""afecto transitorio""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""@CaracolRadio"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""	0
Reporte de tránsitoEVENTUALIDADES EN VÍA CON IMPACTO EN LA MOVILIDADen la calle 13 con carrera 90 en sentido occidente - oriente chocan un taxi y una motocicleta	1
@TransMilenio @cordoba_paula La causa de la congestión al ingresar era otra sr @TransMilenio. Había choque en la cra 107 q bloqueo intersecciones Cll 80 y flujo de alimentadores, q obligó a la gente a llegar al portal caminando, adicionalmente la descarga de intermunicipales fuera del portal.	1
Identificadas las dos víctimas del accidente aéreo en Frontino: https://t.co/NcEeYqipZq	0
Hola senador @AABenedetti  Usted respalda el alargue de período de actuales alcaldes y gobernadores?	0
RT @BomberosDagua: Unidades de @BomberosDagua atienden accidente de tránsito en la vía Dagua - Loboguerrero km 55 sector puerto Dagua 1 per…	1
Hace unas horas se me chispoteo un mensaje en twitter diciendo que el magistrado Barceló Camacho dijo esto. Sale la CSJ a desmentirme. Fue sin querer queriendo, estaba pensando en escritura fuerte y por accidente lo envíe. Solicito se abstengan de tutela porque me hunden con RAE.	0
Colombia es el unico pais donde se le hace culto a la impunidad, al genocidio, a la corrupcion, al secuestro, al narco trafico, a la injusticia, por que gran parte de nuestros representantes y ciertos sectores de la sociedad y medios, trabajan en llave con esa secta satanica. https://t.co/FoxfCAa1Md	0
avenida Las Américas en Bogotá presenta gran trancón desde la carrera 56 hasta la carrera 43 sentido occidente Oriente	0
EN FOTOS: Fatal accidente, mujer murió al ser aplastada por un camión: https://t.co/AALxTE1a05	1
particular 🚘choca contra con objeto fijo en la Autonorte con calle 117, Se asigna unidad de👮🏻 @TransitoBta.	1
RT @DoinoJonatan: Es necesario que ocurra un accidente para que se preste atención en los SERVICIOS DE NAVEGACIÓN AÉREA ?? Sector clave en…	0
Ruta 37 El Palmar ↔ Unicentro de Fontibon a Norte (con mapas) - subete al #SITP https://t.co/aY62ZAXLG8	0
"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""@filozoofico Creo que la """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""democracia"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" es el límite más certero para la subjetividad en materia política. Lo ideal sería que el gobierno atienda las demandas de quienes protestan. Pero no, en Colombia la gente protesta y la atacan, """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""los ciudadanos de bien"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" los atropellan por la democracia."""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""	0
Incidente vial, vehículo oficial 🚙 ‍y taxi 🚖 en la Calle 85 con carrera 11, sentido occidente-oriente.Unidad de 👮 @TransitoBta asignada.	1
Gracias a todos mis compañeros de redes sociales por compartir el concierto de Shakira👏🏻👏🏻, lamentable no poder ir 😪	0
Aunque me costó una botella de tinta en medio de un accidente, así quedó el primer prototipo señores @filozoofico y @schrodingrscat https://t.co/XfjZ9xJgd3	0
📢#Atención: se presenta bloqueo intermitente por parte de estudiantes del Colegio Mayor de Cundinamarca en la carrera 7 con calle 28, sentido sur - norte. Se asigna unidad de 👮🏻‍♀️@TransitoBta	0
Incidente vial entre bus 🚍 y furgón 🚚‍ en la  calle 19 sur con carrera 10 A Bis este.Unidad de 👮 @TransitoBta asignada.	1
Marica, que putas me pasa hoy. 😪	0
Ya Netflix no está saciando mi necesidad de estar ocupada :(	0
Muere pasajera de taxi por accidente de tránsito en el sur de Bogotá.https://t.co/gebd3K3Vrw https://t.co/lC4wbjudyR	1
@archeng123 @CAVZC_ @TransMilenio @Bogota @CanalCapital @EnriquePenalosa @BogotaTransito @SectorMovilidad @rutassitp @idubogota @GobiernoBTA Usted no me representa !	0
En una vía en jurisdicción La Loma, Cesar, se presentó un impactante choque ente un camión y tractor que transportaba ACPMhttps://t.co/nErnzFRjd9	1
Tardes de tráfico Bogotano @ Bogotá, Colombia https://t.co/Xdv80YaFTb	0
RT @DeportesRCN: #Leicester | El DT del equipo calificó de un tragedia lo que sucedió con el accidente del helicóptero. 🙏😢 https://t.co/9…	0
Genial evento para aprender, disfrutar y exigir Más y mejores espacios peatonales seguros, amables, humanos#BogotáCiudadCsminable @Walk21NetworkFelices de compartir #VisiónCero muertes y heridas en el tráfico @WRIRossCitiesGracias @Bogota @DadepBogotahttps://t.co/mkuLMNcMo7	0
Por accidente de tránsito, se encuentran detenidos los carriles rápido y de @TransMilenio en la carrera 30, sentido norte-sur, a la altura de El Campín #VocesySonidos https://t.co/WGzjCQI0cg https://t.co/unjkKQPEB8	1
💥  Incidente vial entre  4 vehículos particulares  🚘en la Av Boyaca con calle 138, sentido sur-norte.Unidad de 👮 @TransitoBta asignada.	1
#CityNoticiasFDS 13 personas heridas dejó el accidente de un bus de @TransMilenio en la calle 37. Al parecer, el conductor no respetó una señal de pare y terminó impactando de frente contra otro bus.	1
Como es imperdonable un accidente en el sexo...... Compra tu manguera para lavado anal.  Venta e instalación por $60.000 adecuada para poder ser removible si vives en alquiler información 310332960 o por via Twitter https://t.co/w0Q2s60rdL	0
⚠ Se presenta particular  varado en la Calle 19 con carrera 27, sentido ori  - occ.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
Insólito y vergonzoso lo de @SantaFe	0
¿Empeoró el SITP el acceso al trabajo? https://t.co/OoC7RZGMdU	0
Incidente vial caida de ocupante de vehículo en la calle 26 con Av. cali, sentido sur - norte. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Y choque esos ✋ por los que votaron por nuestro queridísimo presidente. Quiero ver cómo van a defender todas las barbaridades que ha dicho y hecho hasta el momento. Si esto es apenas comenzando su presidencia, ¿Cómo será más adelante? Me da miedo imaginarlo.	0
La avenida Ciudad de Cali presenta gran trancón hacia el norte de la glorieta las Américas hasta la calle 15	0
Incidente vial caída de motociclista 🏍‍ en la Carrera  7 con calle 101, sentido norte- sur.Unidad de 👮@TransitoBta y 🚑 asignadas.	1
@Lanochecampamento. Importante y necesario organizar en campamentos transitorios a los hmnos vzlnos que necesitan y deseen recibir el apoyo, bajo condiciones de convivencia y respeto a derechos humanos.	0
RT @SectorMovilidad: 📊 Un total de 156 incidentes viales fueron atendidos la mañana de hoy desde nuestro Centro de Gestión del Tránsito.L…	0
"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Hacer una marcha del """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""PALUSTRATON"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".. para que renuncie.NHM.y le recuerdr al egregio Salustiano Tapias...@FiscaliaCol @petrogustavo @JERobledo @ClaudiaLopez @DCoronell @angelamrobledo @HELIODOPTERO @JulianFMartinez @jsanchezcristo @_abogadobarrios @NoticiasUno"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""	0
Incidente vial entre  dos particulares 🚘🚙‍ en la carrera  9 con calle 106, sentido sur-norteUnidad de 👮 TransitoBta asignada.	1
RT @CaracolRadio: #ÚltimaHoraCaracol | Grave accidente en la vía Bogotá - Villavicencio Km 64 sector de Chirajara deja 5 personas muertas p…	1
@matadoreltiempo No señor, yo trabajé allá y no dan nada de eso, en el caso de las bicicletas le dan una póliza (la cual no explican su cobertura) en caso de accidente, pero tiene un valor aproximado de $200.000.	0
avenida El Dorado está presentando congestión hacia el Oriente desde la carrera 70 hasta la avenida carrera 68	0
Incidente vial entre un taxi 🚖 y un bus 🚌 en la Av. Américas con carrera 68, sentido occidente - oriente.Unidad de 👮 TransitoBta asignada.	1
RT @Motorsport_LAT: Exclusivo⚠️: La investigación oficial de la @fia sobre el accidente de la curva 1 del  #GPBélgica concluyó que el halo…	0
@HassNassar @TransMilenio Por  favor!! Si bajo las tarifas y lo multaron, como sería incumplir los contratos de rodamiento por los buses. Que falta de profesionalismo en su periodismo, Sólo agravios y ofensas sin argumentos sólidos.	0
@BluRadioCo Huy es enserio una noticia de Ratones? La noticia es más conocer el nivel de ignorancia del entrevistado... es enserio q es un Senador? #ColombiaGotica	0
Incidente vial entre particular 🚘 y motocicleta 🏍 en la Av. Boyaca con calle 26, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	1
💥  Incidente vial entre bus 🚍 y particular 🚘 en la calle 25 con carrera 125. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
@josepramonbosch @Pablo_Iglesias_ EL CHALET DEBE TENER SU ORIGEN EN LOS DINEROS DE LOS VZLNS	0
⚠ Se presenta volcamiento de vehículo en la calle 72 con la carrera 83, sentido oriente - occidente. Se gestiona unidad de  @TransitoBta y 🚑 .	1
Un grave accidente se presentó en Barranquilla, donde una buseta terminó volcada https://t.co/x847WAnEYh #MePasoALaFM	1
@barramejoazul Buen día Julie. Lamentamos los inconvenientes, te informamos que se presenta accidente vehicular de una tractomula que no permite el paso de alimentadores que se dirigen o inician ruta en Portal 80. Lamentamos los inconvenientes.	1
⚠ Se presenta bus 🚌 varado en la Av. Cali con Av. Américas, sentido sur - norte.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
Incidente vial entre dos buses 🚍‍ en la calle  63 con carrera 93 (Intersección).Unidad de 👮 TransitoBta asignada.	1
@Citytv @TransMilenio @PoliciaBogota Sigan desinformando perros, ya están como @rcnradio... Cierto? Y los estudiantes heridos por los cerdos del esmad? Y la estudiante atropellada por la loca del carro rojo que se creía que podía pasar por encima de todos? Eso sí no lo dicen. Por eso también los prendieron a piedra.	0
La vida de las especies sobre la tierra es vital para la subsistencia de nuestra civilización. Desde las abejas... Ellos tienen derecho al disfrute de la vida, sin maltrato ni torturas.Marcha el 21 desde 10am Plaza de Toros a Plaza de Bolívar. https://t.co/K4NZWyPgbU	0
@PoliciaBogota @TransMilenio ¿Cuánto le van a dar de cárcel?	0
@DavidZ1983 @EnriquePenalosa Le toca usar Transmilenio? Váyase a pie o pida prestada una bicicleta... A menos que le alcance para la moto o el carro.	0
@19Daniela47 Nada justifica la violencia es cierto, pero ellos nos reprimen, abusan de su autoridad, ayer a muchos compañeros los hirieron, porque ellos tienen armas y autoridad, mucha gente se infiltra en las marchas, y precisamente por eso estamos luchando, por educación.	0
Incidente vial entre particular 🚙 y motociclista 🏍‍ en la calle 13 con carrera 92, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	1
Buenos días seres que viven de las apariencias	0
⚠ Se presenta particular varado en la Autonorte con  calle 220, sentido sur - norte.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
5:35 AV AMERICAS X CRA 68 B OC-OR: Se presenta incidente vial entre dos particulares.	1
RT @BluRadioCo: Tres muertos y un herido en grave accidente en vía la Bogotá – Guasca https://t.co/625XqNdYGU #VocesySonidos https://t.co/g…	1
RT @ELTIEMPO: Murió un bebé de 6 meses en accidente de una moto y un carro en Tumaco https://t.co/Nk6ie9962U https://t.co/OAx3RbCA6d	1
¡Oficial! Final de la Copa Libertadores fue reprogramada por fuerte lluvia en Buenos Aires | #Fútbol https://t.co/90PUDHpfks	0
Cuando estás casual en la marcha // Pero llegan los de la Pedagógica https://t.co/RL7fS25uPF	0
⚠ Se presenta vehículo varado en la Av. NQS con calle 26, sentido norte - sur.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
¿Qué le hizo Petro a este tipo que lo tiene traumado?Estuvo apoyando la marcha! No se la apropió nunca, fueron los estudiantes quienes lo llamaron. https://t.co/xibfHL64Fp	0
RT @juanito2525: Cuando alguien tiene diarrea y por accidente ensucia la ropa es tan complicado quitar el olor , lo mismo le pasa al gobier…	0
Incidente vial entre  taxi 🚖 y motociclista 🏍‍ en la carrera 9 con calle 85, sentido sur-norte.Unidad de 👮 TransitoBta asignada.	1
@TransMilenio @Bogota @BogotaTransito @SeguridadBOG @SectorMovilidad @CanalCapital @PoliciaBogota @EnriquePenalosa @sitpbogota @idubogota @integracionbta Basura de servicio. ¿Cuál accidente? Una de sus viejeras de buses quedó varado en la vi a sin dar paso a los demás. Ese es el accidente? Partida de INUTILES?	0
Incidente vial entre un particular 🚘 y un bus  🚌‍ en la Avenida boyacá con calle 52 a sur, sentido sur- norte.Unidad de 👮 @TransitoBta asignada.	1
Accidente en Carrera 80 &gt; Sur #traficobogota. Tráfico 29m más lento de lo habitual. https://t.co/v5eo7qRt60 https://t.co/ixwTbQjnlY	1
Accidente moto / particular , calle 80 antes de subir puente de la Av Boyacá sentido Occidente Oriente frente al centro comercial San Francisco. Calzada norte. Al parecer solo latas.  Represamiento vehicular.	1
Estoy harto de viajar en esos buses de mierda de Transmilenio.	0
Incidente vial entre taxi 🚖 y un bus 🚌‍ en la Av. 1 de Mayo con carrera 79, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	1
Reportamos a esta hora un accidente de tránsito en la vía Cajicá, Zipaquirá, entre el sector de Familia y Refisal, dejando varios heridos que ya fueron trasladados a diferentes centros asistenciales.  Noticia en desarrollo.	1
📢#AEstaHora: estudiantes de la @comunidadUPN toman la carrera 28 con calle 53 hacia el sur. Rastrillo de la manifestación avanza por la calle 57. https://t.co/SHzsvPWmWb	0
@BogotaTransito #IncidenteVial en la Av Boyacá con calle 9 .. choque entre taxi y particular .. @PoliciaBogota ha está en el sitio	1
Mi profesor de imagen digital me acaba de llamarrrrrrr parce😱😱😱😱😱😱😱. Me dijo como oye alejita por qué no llegaste a la clase, estás bien? Muero de la pena.	0
Un grupo de 30 personas, al parecer psicólogos, se desplazan por la calle 72 con carrera 7 hacia el oriente. Los manifestantes ocupan un carril. Se asigna unidad de 👮🏻‍♀️@TransitoBta. https://t.co/N5ZAKNFJox	0
Accidente en Calle 134 &gt; Occidente #traficobogota. Tráfico 1h 5m más lento de lo habitual. https://t.co/moHLMdsqt5 https://t.co/AVYzN7Y96z	1
@Citytv accidente estación policarpa competente bus de TransMilenio https://t.co/aHe1gBKrCp	1
Si quieren conocer el nivel de culpa de una persona solo analiza el nivel de defensa con el que actúa. #SonDatosYhayqueDarlos	0
@_El_Patriota Tranquilícese, deje el odio y la cizaña. Por gente como usted es que no hay paz.	0
¡Tener respeto por las vías! un motociclista perdió la vida en un accidente de tránsito  https://t.co/vL9scrOSaV	1
💥  Incidente vial entre  motociclista 🏍 y  dos peatones 🚶‍‍🚶‍‍ en la Av Boyacá con calle 60 SUR, sentido norte-sur.Unidad de 👮 @TransitoBta  y 🚑 asignadas.	1
@WillyRodri13 Mala pregunta.... Ese partido se sudaca dejó muy mal al FPC	0
Incidente vial entre camioneta 🚘 y un motociclista 🏍‍ en la carrera  30 con calle 36 a, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	1
RT @lovely_jikook: •Estoy en Corea•Apenas Hobi recibió la noticia de que  Jimin había sufrido un accidente no dudó en dejar su aventura p…	0
📢#AEstaHora se habilita el paso vehicular en la calle 72 con Av. Caracas. Por otro lado, manifestantes de ADEC, @UNColombia y @fecode llegan a la carrera 10 con calle 19 (N-S), afectando carril mixto y exclusivo de @TransMilenio. https://t.co/q2by7gRZDd	0
Calle 128C carrera 50 volcamiento con atrapados y varios lesionados ya están llegando ambulancias	1
Hasta cuando va a estar libre este @petrogustavo instigador, engaña bobos como el dice. @IvanDuque queremos mano 🤚 firme y corazón grande para gobernar. En las próximas marchas queremos respuesta a los estudiantes y cárcel a los encapuchados. https://t.co/ERw2IXmu1q	0
Informan de un choque de un Transmilenio y un vehiuculo frente a la estacion de TM santa Isabel  hacia el sur.	1
particular 🚘choca contra objeto fijo (separador)  en la Calle 44 con Av Circunvalar, sentido ori - occ. Se asigna unidad de👮🏻 @TransitoBta. 🚑 y 🚒 @BomberosBogota.	1
Uno de los núcleos del Pensamiento Reaccionario de NGD	0
El Cuerpo de @BomberosCaucas1(Antioquia) atendió #accidentedetránsito en la entrada de las corralejas, colisión de un vehículo y 4 motos, una lesionada estabilizada y trasladada a clínica. En el incidente trabajaron 4 unidades y 1 máquina de bomberos. https://t.co/Dnt2QQlRQl	1
Incidente vial entre particular 🚘 y bus 🚍‍ en la calle 144 con carrera 13, sentido occidente - oriente.Unidad de 👮 TransitoBta asignada.	1
Incidente vial entre ciclista 🚴‍♂️ y‍ un motociclista ‍🏍 en la carrera 36  con calle 57  B, sentido norte - sur. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Uno de los #pasatiempos antes de llegar al trabajo #sudoku https://t.co/kkQgzv2T25	0
Buenos días @yocamiloramirez @santorendon @ElPenultimoTV @Radioacktiva_ 🤣🤣🤣#MejorYPeorPelículaMejor: (Es que no recuerdo si fue este año 🤭) #BlackPanterPeor: Sexy por accidente https://t.co/DKQgw7LYp4	0
Incidente vial entre taxi 🚖 y motociclista 🏍‍ en la calle 127 con carrera 15, sentido occidente-oriente.Unidad de 👮 @TransitoBta asignada	1
RT @GLaveaga: El accidente aéreo de hoy representa, para algunos, una oportunidad para dividir y polarizar al país. Para otros, la ocasión…	0
Accidente en Calle 170 &gt; Oriente #traficobogota. Tráfico 28m más lento de lo habitual. https://t.co/moHLMdsqt5 https://t.co/faVl4uC2At	1
💥 particular 🚘 choca contra separador en la Av. Boyacá con calle 51, sentido sur  - norte. Se asigna unidad de👮🏻 @TransitoBta	1
Por tráfico como el de hoy es que mi relación con Bogotá es de amor-odio. Hoy siento lo segundo, indudablemente.	0
📢#Atención al siguiente reporte:✔️Asonal judicial avanza por la carrera 36 con Av. Américas✔️En la calle 27 con carrera 7 se evidencia concentración de unas 200 personas✔️Continúa movilización por la calle 26 con carrera 45 hacia el occidente con afectación a @TransMilenio https://t.co/EaQwh2cnqV	0
Inicia marcha SENA Kra 30A esta hora inicia desplazamiento de estudiantes del SENA sede carrera 30 con calle 14 por toda la Av. NQS hacia el norte, utilizando calzada mixta con afectación de calzada de TransMilenio.	0
El tiempo pasa sin pausa, sin mirar atrás. Que bueno es tomar una decisión y hacerlo a tiempo, sabiendo que todo es posible. ¡Detén el tiempo! #venaradacassab #topdoctor @DrRadaCassab @radacassab https://t.co/7C4nMyaBJ1	0
Mueren 20 personas en accidente de tránsito en estado de Nueva York https://t.co/ATxqsuyW2h	0
Las ventajas de ser chiquita...	0
"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Oigan a mi tío""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""-Yo, cuando no dejan hablar a mi tío :v"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""	0
📢#Atención: se registra siniestro vial en entre una moto y un peatón en la Av. Primero de Mayo con calle 40 sur, sentido oriente- occidente.Por labores de criminalista se realiza cierre de este corredor en esa dirección y se desvían los vehículos por la calle 38C sur. https://t.co/Tzeq6jyHv0	1
@ivanmarulanda “aún entre bandidos hay que ser leal” dice su amigo el arquitecto Simón Velez,....., sobran los comentarios. Arquitecto anarquista apreciado por los millonarios del narco tráfico,..., “estos señores saben apreciar el trabajo en guadua”, dice,....,	0
Incidente caída de motociclista ‍🏍  en la Av. Boyacá con calle 13 (Conectante al occidente) Unidad de 👮@TransitoBta y 🚑 asignadas.	1
@maqueropro @polleracola @josemi422 @Citytv según su lógica el hecho de que no conozca la ley la exime? Si 40 iracundos por que previamente atropello a otra persona. No le parece desproporcional mandar un carro que pegar un golpe con las manos?, para mi si	0
Incidente vial entre particular 🚗 y taxi 🚖 en la Calle 62 sur  con Carrera 85d . intersecciónUnidad de 👮 @TransitoBta asignada	1
RT @confidencialcol: #ATENCIÓN | Tres personas murieron en accidente de tránsito en vía Bogotá - Guasca https://t.co/0ZQChiWzjO	1
Accidente de tránsito en la vía Facatativá – Albán dejo solo daños materiales.https://t.co/XSShp0whNQ	1
¿Ya saben cómo comprar su entrada para el show de El Cómodo Silencio de Los Que Hablan Poco en Bogotá?¡Acá está toda la información que necesitan saber! @NoiseNoiseCol #NoiseNoisePresenta https://t.co/TaINSHlcNx https://t.co/nPP3k4oazm	0
llorar en el Transmilenio https://t.co/HxPjbsdaRM	0
Google introduce un nuevo reCATPCHA que identifica el tráfico de bots a partir de la actividad web  https://t.co/dK4k3GERYD	0
Duque pide a Corte declarar de lesa humanidad crimen de Álvaro Gómez https://t.co/7uwsLsI9qu	0
RT @RedapBogota: El trancon de la autopista llega desde la 106 hasta la 153 Por el accidente en transmilenio	1
RT @NoticiasRCN: Grave accidente de tránsito en carreteras de Santander. Tres jóvenes murieron y dos más resultaron heridos &gt;&gt;&gt; https://t.c…	1
@javier7dc Hola Javier, tenemos un incidente vial a la altura de la calle 83, donde se involucran dos vehículos particulares y dos motos. @TransitoBta en el punto. Feliz día.	1
Creo que me tocó irme a pie hasta la casa. El tráfico está imposible. Aquí es donde digo: ¿por qué no aprendí a montar tabla o patines? 😢😢😢	0
Se solicita información de la autopista norte en el sentido sur-norte reportan el trancón bastante fuerte más o menos hasta la calle 190	0
El semáforo del cruce de la calle 72  x cra 28 A lleva dos días sin servicio, esta en intermitente @SectorMovilidad @BogotaTransito @TransitoPolicia	0
#CityCubre Estudiantes de la @UNColombia llegan al Centro Administrativo Nacional. Las marchas avanzan con normalidad. Estaciones de @TransMilenio cerradas sentido oriente-occidente: CAN, Salitre el Greco, El Tiempo Maloka y Avenida Rojas.#SeMarchaPor► https://t.co/7Ub9UuXhU2 https://t.co/2nvcFvnFDu	0
⚠ Se presenta particular 🚘varado en la Av. Circunvalar con  calle 37, sentido sur - norte.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
@Citytv @TransMilenio Hay un accidente pasando el portal de Usme hacia el sur. Monumental trancón.	1
RT @felipeal_87: @TransMilenio trancon en el portal de usme esto no mejora https://t.co/vQ2N462TmE	0
Incidente vial entre particular 🚘 y camioneta  🚙‍ en la calle 3 con carrera 50.Unidad de 👮 @TransitoBta asignada.	1
Incidente vial entre particular 🚘 y un taxi 🚖 en la calle 53 con Avenida Rojas.Unidad de 👮 TransitoBta asignada.	1
Vivimos en un mundo donde denunciar una violación o agresión contra una mujer se convierte en otra peor, porque quienes deberían protegerte no lo hacen y te llaman puta por tu forma de vestir, la hora en la que andas en la calle o por tus gustos aunque no lo digan... 💔	0
Incidente vial presenta caída de motociclista 🏍 ‍ en la Av. Cali con calle 13, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	1
Informar lesionado en accidente de tránsito carrera 69 H calle 79 a sector de las ferias	1
#CityNoticiasMD Ofensiva en contra del microtráfico en el barrio María Paz. Autoridades cerraron centros de prostitución. https://t.co/Rbt9vUMeN2	0
RT @ArribaBogota: #FelizMartes #ArribaBogotá | En Soacha se presentó un accidente en un mototaxi que sufrió una falla mecánica. Una mujer r…	1
A esta hora reportan largo y tedioso trancón  en la vía Bogotá-Ubaté, antes del giro hacia Zipaquirá, en el departamento de #Cundinamarca por un accidente. #Movilidad	1
Me explican por qué este clima y por qué no encima de ese man? 🤤.	0
@MorenaCactus Pero no fue tan sucia como el incidente de Duque. 💩	0
Salí a las 4:40 de la OFC y hasta ahora llego a la casa, qué lindo el tráfico capitalino hoy...	0
Incidente vial entre camioneta 🚘 y camión 🚛‍ en la calle 116 con carrera 70F.Unidad de 👮 @TransitoBta asignada.	1
Incidente vial entre taxi 🚖 y bus 🚍‍ en la carrera 100 con calle 20 C, sentido norte-sur.Unidad de 👮 @TransitoBta asignada	1
